,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
109,AES,The AES Corporation,19.61,-0.05%,-0.01,6260000.0,122759000.0,13131000000.0,-17.48%,N/A,-0.55,9100.0,Utilities
110,AESI,Atlas Energy Solutions Inc.,20.31,-2.59%,-0.54,386311.0,7846000.0,2031000000.0000002,N/A,N/A,,N/A,Non-Energy Minerals
111,AEVA,"Aeva Technologies, Inc.",1.01,-8.18%,-0.09,1348000.0,1362000.0,222564000.0,-72.78%,N/A,-0.69,N/A,Electronic Technology
112,AEY,"ADDvantage Technologies Group, Inc.",0.5999,-0.02%,-0.0001,12856.0,7712.0,8988000.0,-53.42%,N/A,-0.07,N/A,Distribution Services
113,AEYE,"AudioEye, Inc.",5.49,1.10%,0.06,9771.0,53643.0,64283000.0,-11.18%,N/A,-0.77,N/A,Technology Services
114,AFBI,"Affinity Bancshares, Inc.",14.05,1.81%,0.25,4459.0,62649.0,91817000.0,-7.71%,13.69,1.04,N/A,Finance
115,AFG,"American Financial Group, Inc.",112.80,-0.49%,-0.55,232229.0,26195000.0,9573000000.0,-11.51%,11.28,10.01,6900.0,Finance
116,AFIB,"Acutus Medical, Inc.",0.6400,-0.62%,-0.0040,54071.0,34605.0,18726000.0,-55.96%,N/A,-1.39,N/A,Health Technology
117,AFL,AFLAC Incorporated,75.67,-1.80%,-1.39,2996000.0,226695000.0,44953000000.0,19.90%,10.13,7.50,12882.0,Finance
118,AFMD,Affimed N.V.,0.5600,-3.31%,-0.0192,456588.0,255689.0,83630000.0,-81.71%,N/A,-0.71,N/A,Health Technology
119,AFRI,Forafric Global PLC,10.97,0.64%,0.07,12504.0,137169.0,623964000.0,144.10%,N/A,,N/A,Process Industries
120,AFRM,"Affirm Holdings, Inc.",15.52,-1.77%,-0.28,11256000.0,174694000.0,4593000000.0,-49.89%,N/A,-3.30,2552.0,Finance
121,AFTR,AfterNext HealthTech Acquisition Corp.,10.40,-0.07%,-0.01,N/A,6887.0,325097000.0,6.99%,325.10,0.03,N/A,Finance
122,AFYA,Afya Limited,15.29,-0.46%,-0.07,185239.0,2832000.0,1433000000.0,39.09%,20.04,0.76,8708.0,Consumer Services
123,AGAC,African Gold Acquisition Corporation,10.64,-0.09%,-0.01,N/A,9693.0,166703000.0,-67.27%,N/A,,N/A,Finance
124,AGAE,Allied Gaming & Entertainment Inc.,0.9800,1.55%,0.0150,12304.0,12058.0,36650000.0,-40.48%,N/A,-0.23,N/A,Consumer Services
125,AGBA,AGBA Group Holding Limited,0.8880,-6.73%,-0.0641,413908.0,367550.0,56652000.0,12.51%,N/A,,N/A,Finance
126,AGCO,AGCO Corporation,129.30,0.33%,0.43,530282.0,68565000.0,9680000000.0,21.37%,8.72,14.88,25600.0,Producer Manufacturing
127,AGE,"AgeX Therapeutics, Inc.",0.7600,0.00%,0.0000,17175.0,13053.0,28843000.0,11.79%,N/A,-0.29,N/A,Health Technology
128,AGEN,Agenus Inc.,1.28,2.40%,0.03,3458000.0,4426000.0,446561000.0,-39.84%,N/A,-0.84,N/A,Health Technology
129,AGFY,Agrify Corporation,2.69,-10.03%,-0.30,18873.0,50768.0,4366000.0,-86.82%,N/A,,N/A,Producer Manufacturing
130,AGIL,"AgileThought, Inc.",0.7250,-2.05%,-0.0152,43282.0,31379.0,36280000.0,-84.18%,N/A,-1.13,N/A,Technology Services
131,AGIO,"Agios Pharmaceuticals, Inc.",26.07,0.25%,0.07,454160.0,11838000.0,1453000000.0,-3.36%,N/A,-3.80,N/A,Health Technology
132,AGL,"agilon health, inc.",19.35,-3.44%,-0.69,1702000.0,32929000.000000004,7846000000.0,-24.96%,N/A,-0.21,N/A,Health Services
133,AGLE,"Aeglea BioTherapeutics, Inc.",0.4964,7.68%,0.0354,880056.0,436860.0,32462000.000000004,19.47%,N/A,-0.95,N/A,Health Technology
134,AGM,Federal Agricultural Mortgage Corporation,175.11,0.81%,1.41,53587.0,9384000.0,1865000000.0,54.35%,12.57,14.05,N/A,Finance
135,AGO,Assured Guaranty Ltd.,60.80,-2.92%,-1.83,318369.0,19357000.0,3608000000.0,13.46%,11.87,,N/A,Finance
136,AGR,"Avangrid, Inc.",35.16,0.49%,0.17,816175.0,28697000.0,13599000000.0,-29.68%,23.39,1.50,7579.0,Utilities
137,AGRI,AgriFORCE Growing Systems Ltd.,0.1350,-6.90%,-0.0100,4178000.0,564049.0,5149000.0,-78.42%,N/A,-0.51,N/A,Commercial Services
138,AGRO,Adecoagro S.A.,10.18,-3.87%,-0.41,483656.0,4924000.0,1096000000.0,12.51%,16.88,0.61,9776.0,Process Industries
139,AGRX,"Agile Therapeutics, Inc.",2.30,-11.19%,-0.29,167043.0,384216.0,6735000.0,-71.35%,N/A,-172.71,N/A,Health Technology
140,AGS,"PlayAGS, Inc.",7.75,-1.40%,-0.11,259088.00000000003,2008000.0,294769000.0,49.19%,82.71,0.09,N/A,Producer Manufacturing
141,AGTI,"Agiliti, Inc.",12.27,-27.95%,-4.76,1232000.0,15120000.0,1650000000.0,-6.03%,127.81,0.10,5500.0,Consumer Services
142,AGX,"Argan, Inc.",39.84,0.33%,0.13,36521.0,1455000.0,534280000.0,7.44%,19.78,2.03,N/A,Industrial Services
143,AGYS,"Agilysys, Inc.",71.50,-2.60%,-1.91,172011.0,12299000.0,1813000000.0,49.36%,165.55,0.45,1600.0,Technology Services
144,AHCO,AdaptHealth Corp.,14.77,0.61%,0.09,1259000.0,18592000.0,1982000000.0,-34.15%,116.76,0.30,10900.0,Finance
145,AI,"C3.ai, Inc.",32.87,-8.67%,-3.12,16778000.0,551497000.0,3685000000.0,82.34%,N/A,-2.45,N/A,Technology Services
146,AIG,"American International Group, Inc. New",60.34,-1.89%,-1.16,2133000.0,128729000.00000001,42956000000.0,7.52%,10.20,5.97,26200.0,Finance
147,AIHS,Senmiao Technology Limited,0.4970,-2.93%,-0.0150,26678.0,13259.0,3973000.0,-45.98%,N/A,-0.41,N/A,Finance
148,AIM,AIM ImmunoTech Inc.,0.5685,-1.98%,-0.0115,62830.0,35719.0,27520000.0,-19.95%,N/A,-0.40,N/A,Health Technology
149,AIMD,"Ainos, Inc.",0.7200,-6.49%,-0.0500,18114.0,13042.0,14429000.0,-56.20%,N/A,-0.95,N/A,Health Technology
150,AIN,Albany International Corporation,91.57,-0.08%,-0.07,124568.0,11407000.0,3024000000.0,0.36%,34.73,2.65,4100.0,Process Industries
151,AINC,Ashford Inc. (Holding Company),9.38,3.02%,0.27,N/A,7832.0,29986000.0,-45.78%,N/A,-12.04,N/A,Commercial Services
152,AIP,"Arteris, Inc.",7.09,-0.14%,-0.01,180709.0,1281000.0,255763000.0,-10.44%,N/A,-0.97,N/A,Electronic Technology
153,AIR,AAR Corp.,59.89,-1.14%,-0.69,136328.0,8164999.999999999,2092000000.0,31.19%,23.57,2.57,5000.0,Electronic Technology
154,AIRG,"Airgain, Inc.",4.73,-1.46%,-0.07,26959.0,127516.0,49227000.0,-38.72%,N/A,-0.88,N/A,Electronic Technology
155,AIRI,Air Industries Group,3.02,-2.11%,-0.07,7518.0,22704.0,9843000.0,-51.47%,N/A,-0.33,N/A,Electronic Technology
156,AIRS,"AirSculpt Technologies, Inc.",8.00,-5.88%,-0.50,219026.0,1752000.0,454280000.0,-1.08%,N/A,-0.25,N/A,Health Technology
157,AIRT,"Air T, Inc.",20.50,-2.38%,-0.50,3295.0,67548.0,57764000.0,35.94%,N/A,-4.35,N/A,Transportation
158,AIT,"Applied Industrial Technologies, Inc.",141.96,-0.67%,-0.96,153621.0,21808000.0,5487000000.0,38.28%,16.67,8.65,6100.0,Distribution Services
159,AIZ,"Assurant, Inc.",140.78,-1.61%,-2.31,297176.0,41836000.0,7465000000.0,-9.82%,21.94,6.44,13700.0,Finance
160,AJG,Arthur J. Gallagher & Co.,223.69,1.43%,3.16,549159.0,122841000.0,48207000000.0,24.06%,43.60,5.23,44000.0,Finance
161,AKA,a.k.a. Brands Holding Corp.,0.6400,14.22%,0.0797,691113.0,442312.0,82632000.0,-71.16%,N/A,-1.46,1000.0,Retail Trade
162,AKAM,"Akamai Technologies, Inc.",102.99,8.47%,8.04,5637000.0,580573000.0,15675000000.0,-4.38%,36.02,2.87,9800.0,Technology Services
163,AKAN,Akanda Corp.,0.5600,-7.50%,-0.0454,6085000.0,3407000.0,1906000.0,N/A,N/A,-0.35,N/A,Process Industries
164,AKBA,"Akebia Therapeutics, Inc.",1.51,-3.21%,-0.05,2404000.0,3629000.0,280751000.0,290.69%,N/A,-0.31,N/A,Health Technology
165,AKLI,"Akili, Inc.",1.10,-1.79%,-0.02,14015.0,15417.0,85972000.0,-72.50%,N/A,,N/A,Health Technology
166,AKRO,"Akero Therapeutics, Inc.",43.54,1.33%,0.57,523371.0,22788000.0,2409000000.0,391.27%,N/A,-2.74,N/A,Health Technology
167,AKTS,"Akoustis Technologies, Inc.",2.08,-8.37%,-0.19,718494.0,1494000.0,149012000.0,-33.50%,N/A,-1.04,N/A,Electronic Technology
168,AKU,Akumin Inc.,0.2045,11.14%,0.0205,445251.0,91054.0,18507000.0,-72.10%,N/A,-1.76,3631.0,Health Services
169,AKYA,"Akoya BioSciences, Inc.",6.15,-5.53%,-0.36,220038.0,1353000.0,289699000.0,-47.37%,N/A,-1.97,N/A,Health Technology
170,AL,Air Lease Corporation,41.25,-2.18%,-0.92,492475.0,20315000.0,4580000000.0,11.73%,9.65,4.28,N/A,Finance
171,ALB,Albemarle Corporation,194.22,-0.73%,-1.43,1077000.0,209270000.0,22791000000.0,-19.87%,5.84,33.43,7400.0,Process Industries
172,ALBT,Avalon GloboCare Corp.,1.12,-6.67%,-0.08,34973.0,39170.0,11468000.0,-81.52%,N/A,-1.31,N/A,Health Technology
173,ALCC,AltC Acquisition Corp.,10.33,0.00%,0.00,184962.0,1911000.0,660604000.0,5.52%,89.21,0.12,N/A,Finance
174,ALCO,"Alico, Inc.",24.60,-1.17%,-0.29,36752.0,904099.0,187220000.0,-22.46%,N/A,-2.66,N/A,Process Industries
175,ALDX,"Aldeyra Therapeutics, Inc.",7.58,1.88%,0.14,501054.0,3798000.0,444157000.0,0.37%,N/A,-0.89,N/A,Health Technology
176,ALE,"Allete, Inc.",57.18,-0.56%,-0.32,246840.0,14114000.0,3277000000.0,-7.12%,16.79,3.41,1494.0,Utilities
177,ALEC,"Alector, Inc.",7.49,0.94%,0.07,702355.0,5261000.0,627889000.0,-40.32%,N/A,-1.73,N/A,Health Technology
178,ALG,"Alamo Group, Inc.",178.93,0.42%,0.74,26261.0,4699000.0,2149000000.0,33.97%,17.16,10.48,4200.0,Producer Manufacturing
179,ALGM,"Allegro MicroSystems, Inc.",40.73,-1.48%,-0.61,1650000.0,67206000.0,7835000000.0,69.37%,33.24,1.24,4687.0,Electronic Technology
180,ALGN,"Align Technology, Inc.",352.80,-1.38%,-4.95,422365.0,149010000.0,27001000000.0,26.97%,86.82,4.07,23165.0,Health Technology
181,ALGS,"Aligos Therapeutics, Inc.",0.9740,3.62%,0.0340,20220.0,19694.0,39360000.0,-27.88%,N/A,-1.92,N/A,Health Technology
182,ALGT,Allegiant Travel Company,108.33,-1.63%,-1.80,187206.0,20280000.0,1998000000.0,7.24%,13.25,8.18,5315.0,Transportation
183,ALHC,"Alignment Healthcare, Inc.",6.64,0.15%,0.01,829201.0,5506000.0,1251000000.0,-60.60%,N/A,-0.89,1037.0,Health Services
184,ALIM,"Alimera Sciences, Inc.",3.13,3.30%,0.10,8232.0,25766.0,27562000.0,-43.81%,N/A,-2.44,N/A,Health Technology
185,ALIT,"Alight, Inc.",8.64,1.65%,0.14,2843000.0,24567000.0,4815000000.0,4.05%,N/A,-0.50,N/A,Technology Services
186,ALK,"Alaska Air Group, Inc.",46.61,-1.25%,-0.59,1065000.0,49651000.0,5930000000.0,3.59%,37.87,1.26,25469.0,Transportation
187,ALKS,Alkermes plc,28.05,-0.46%,-0.13,1951000.0,54732000.0,4672000000.0,11.62%,49.46,0.61,2280.0,Health Technology
188,ALKT,"Alkami Technology, Inc.",15.40,-3.21%,-0.51,158705.0,2444000.0,1451000000.0,9.60%,N/A,-0.65,N/A,Technology Services
189,ALL,Allstate Corporation (The),109.60,-0.76%,-0.84,1053000.0,115438000.0,28668000000.0,-10.74%,N/A,-10.36,54500.0,Finance
190,ALLE,Allegion plc,110.91,-0.80%,-0.90,762408.0,84559000.0,9736000000.0,12.71%,19.00,5.86,12300.0,Producer Manufacturing
191,ALLG,Allego N.V.,2.35,-2.08%,-0.05,17495.0,41113.0,627867000.0,-35.31%,N/A,,N/A,Retail Trade
192,ALLK,Allakos Inc.,4.90,-9.09%,-0.49,615888.0,3018000.0,424146000.0,132.43%,N/A,-2.42,N/A,Health Technology
193,ALLO,"Allogene Therapeutics, Inc.",4.34,-2.69%,-0.12,1626000.0,7055000.0,727498000.0,-65.39%,N/A,-2.45,N/A,Health Technology
194,ALLR,"Allarity Therapeutics, Inc.",2.09,-1.42%,-0.03,112199.0,234496.0,1799000.0,-82.29%,N/A,-2452.27,N/A,Health Technology
195,ALLT,Allot Ltd.,2.50,3.31%,0.08,28317.0,70793.0,93425000.0,-53.36%,N/A,-1.00,N/A,Electronic Technology
196,ALLY,Ally Financial Inc.,28.90,-2.10%,-0.62,1891000.0,54639000.0,8717000000.0,-12.44%,7.91,3.67,11600.0,Finance
197,ALNY,"Alnylam Pharmaceuticals, Inc.",186.36,0.82%,1.52,394088.0,73442000.0,23295000000.0,-13.82%,N/A,-8.62,2001.9999999999998,Health Technology
198,ALOT,"AstroNova, Inc.",14.15,2.54%,0.35,17960.0,254134.0,104961000.0,18.54%,33.95,0.42,N/A,Electronic Technology
199,ALPN,"Alpine Immune Sciences, Inc.",13.59,-1.81%,-0.25,121555.0,1652000.0,651856000.0,157.20%,N/A,-1.71,N/A,Health Technology
200,ALPP,"Alpine 4 Holdings, Inc.",1.30,-14.19%,-0.22,298532.0,388092.0,32944000.000000004,-76.49%,N/A,-0.58,N/A,Electronic Technology
201,ALRM,"Alarm.com Holdings, Inc.",49.21,-1.11%,-0.55,241612.0,11890000.0,2453000000.0,-31.27%,42.36,1.24,1733.0,Technology Services
202,ALRN,"Aileron Therapeutics, Inc.",1.65,-0.30%,-0.01,23365.0,38552.0,7493000.0,-53.62%,N/A,-5.22,N/A,Health Technology
203,ALRS,Alerus Financial Corporation,19.71,-2.67%,-0.54,18158.0,357894.0,392522000.0,-17.31%,10.64,1.87,N/A,Finance
204,ALSA,Alpha Star Acquisition Corporation,10.84,-1.45%,-0.16,3535.0,38319.0,159402000.0,12.12%,65.50,0.17,N/A,Finance
205,ALSN,"Allison Transmission Holdings, Inc.",58.88,-0.24%,-0.14,401761.0,23656000.0,5272000000.0,46.45%,8.74,6.78,3500.0,Producer Manufacturing
206,ALT,"Altimmune, Inc.",2.95,-1.99%,-0.06,1974000.0,5824000.0,145412000.0,-75.21%,N/A,-1.73,N/A,Health Technology
207,ALTG,Alta Equipment Group Inc.,16.20,-2.82%,-0.47,454336.0,7360000.0,524363000.00000006,48.78%,61.32,0.27,2800.0,Distribution Services
208,ALTI,"AlTi Global, Inc.",6.88,-4.31%,-0.31,31537.0,216975.0,777636000.0,90.74%,N/A,-1.22,N/A,Finance
209,ALTO,"Alto Ingredients, Inc.",4.20,-3.67%,-0.16,1767000.0,7421000.0,319551000.0,-5.92%,N/A,-0.93,N/A,Process Industries
210,ALTR,Altair Engineering Inc.,61.24,-1.34%,-0.83,241982.0,14819000.0,4976000000.0,13.07%,N/A,-0.57,3000.0,Technology Services
211,ALTU,Altitude Acquisition Corp.,10.00,0.00%,0.00,3441.0,34410.0,88346000.0,-76.32%,N/A,-0.09,N/A,Finance
212,ALUR,"Allurion Technologies, Inc.",5.54,-7.67%,-0.46,33176.0,183795.0,257620999.99999997,-73.73%,N/A,-0.25,N/A,Health Technology
213,ALV,"Autoliv, Inc.",98.14,-1.64%,-1.64,456496.0,44801000.0,8379000000.0,22.26%,21.91,4.49,69100.0,Producer Manufacturing
214,ALVO,Alvotech,9.07,0.89%,0.08,52442.0,475649.0,2424000000.0,28.83%,N/A,,N/A,Health Technology
215,ALVR,"AlloVir, Inc.",2.97,-1.98%,-0.06,338984.0,1006999.9999999999,332353000.0,-53.38%,N/A,-1.82,N/A,Health Technology
216,ALXO,ALX Oncology Holdings Inc.,4.99,-0.80%,-0.04,93411.0,466121.0,203937000.0,-57.07%,N/A,-3.17,N/A,Commercial Services
217,ALZN,"Alzamend Neuro, Inc.",0.3910,0.00%,0.0000,416051.0,162676.0,37904000.0,-59.37%,N/A,-0.15,N/A,Health Technology
218,AM,Antero Midstream Corporation,11.98,0.17%,0.02,1583000.0,18961000.0,5747000000.0,21.48%,16.96,0.71,N/A,Industrial Services
219,AMAL,Amalgamated Financial Corp.,19.39,-1.17%,-0.23,67362.0,1306000.0,590546000.0,-19.27%,6.62,2.96,N/A,Finance
220,AMAT,"Applied Materials, Inc.",145.16,-1.93%,-2.85,4796000.0,696225000.0,121898000000.0,44.97%,19.15,7.62,33000.0,Producer Manufacturing
221,AMBA,"Ambarella, Inc.",73.96,-0.63%,-0.47,279135.0,20645000.0,2929000000.0,-7.57%,N/A,-2.33,N/A,Electronic Technology
222,AMBC,"Ambac Financial Group, Inc.",14.08,5.63%,0.75,667495.0,9398000.0,637880000.0,2.04%,1.37,10.42,N/A,Finance
223,AMBI,Ambipar Emergency Response,9.56,-1.20%,-0.12,2702.0,25843.0,530148000.0,71.31%,N/A,,N/A,Industrial Services
224,AMBP,Ardagh Metal Packaging S.A.,3.47,-0.57%,-0.02,1319000.0,4576000.0,2073999999.9999998,-46.07%,30.17,0.12,6319.0,Process Industries
225,AMC,"AMC Entertainment Holdings, Inc.",4.90,-3.73%,-0.19,17999000.0,88196000.0,2544000000.0,-77.22%,N/A,-0.89,33694.0,Consumer Services
226,AMCR,Amcor plc,9.70,-0.10%,-0.01,6701000.0,65003000.0,14273000000.0,-23.33%,14.85,0.66,44000.0,Process Industries
227,AMCX,AMC Networks Inc.,12.87,-5.51%,-0.75,366510.0,4717000.0,559905000.0,-53.10%,N/A,-0.17,1948.0,Consumer Services
228,AMD,"Advanced Micro Devices, Inc.",110.47,-2.44%,-2.76,56196000.0,6208000000.0,178483000000.0,18.16%,N/A,-0.02,25000.0,Electronic Technology
229,AME,"AMETEK, Inc.",159.72,-0.49%,-0.78,894226.0,142826000.0,36849000000.0,29.20%,29.89,5.37,19600.0,Producer Manufacturing
230,AMED,Amedisys Inc,92.25,0.38%,0.35,252485.0,23292000.0,3008000000.0,-22.69%,1348.68,0.08,20000.0,Health Services
231,AMEH,"Apollo Medical Holdings, Inc.",39.02,-0.59%,-0.23,209206.0,8163000.0,2245000000.0,-20.34%,35.52,1.12,1362.0,Health Services
232,AMG,"Affiliated Managers Group, Inc.",135.36,-1.10%,-1.51,211824.0,28672000.0,4744000000.0,-3.64%,5.03,30.93,3950.0,Finance
233,AMGN,Amgen Inc.,259.32,-0.57%,-1.48,2428000.0,629550000.0,138711000000.0,5.15%,17.49,14.92,25200.0,Health Technology
234,AMK,"AssetMark Financial Holdings, Inc.",28.45,0.18%,0.05,77400.0,2202000.0,2113000000.0,41.59%,19.94,1.43,N/A,Finance
235,AMKR,"Amkor Technology, Inc.",27.10,-1.88%,-0.52,595424.0,16136000.0,6659000000.0,33.43%,11.51,2.37,31300.0,Electronic Technology
236,AMLX,"Amylyx Pharmaceuticals, Inc.",21.49,-1.01%,-0.22,994391.0,21369000.0,1444000000.0,-2.29%,N/A,-1.55,N/A,Health Technology
237,AMN,AMN Healthcare Services Inc,91.93,2.50%,2.24,637703.0,58624000.0,3492000000.0,-30.81%,12.17,7.59,4230.0,Commercial Services
238,AMNB,"American National Bankshares, Inc.",42.77,-1.38%,-0.60,23070.0,986704.0,454379000.0,24.09%,13.54,3.16,N/A,Finance
239,AMOT,"Allied Motion Technologies, Inc.",32.95,1.92%,0.62,63828.0,2103000.0,533136999.99999994,-1.42%,22.78,1.48,2254.0,Producer Manufacturing
240,AMP,"Ameriprise Financial, Inc.",343.25,-1.10%,-3.81,344418.0,118221000.0,35759000000.0,23.18%,17.43,20.09,13500.0,Finance
241,AMPE,"Ampio Pharmaceuticals, Inc.",0.2162,-1.73%,-0.0038,90839.0,19639.0,3265000.0,-84.72%,N/A,-0.97,N/A,Health Technology
242,AMPG,"Amplitech Group, Inc.",2.13,0.47%,0.01,9664.0,20584.0,20527000.0,-9.65%,N/A,-0.13,N/A,Electronic Technology
243,AMPH,"Amphastar Pharmaceuticals, Inc.",62.21,-4.29%,-2.79,902834.0,56165000.0,3003000000.0,99.68%,31.95,2.11,1615.0,Health Technology
244,AMPL,"Amplitude, Inc.",11.41,6.74%,0.72,954146.0,10887000.0,1326000000.0,-36.95%,N/A,-0.87,N/A,Technology Services
245,AMPS,"Altus Power, Inc.",6.21,1.64%,0.10,705513.0,4381000.0,987328000.0,-28.96%,N/A,-0.01,N/A,Utilities
246,AMPX,"Amprius Technologies, Inc.",6.74,-3.99%,-0.28,183217.0,1235000.0,572708000.0,N/A,N/A,,N/A,Producer Manufacturing
247,AMPY,Amplify Energy Corp.,7.25,-4.61%,-0.35,2874000.0,20839000.0,282543000.0,26.68%,0.64,11.33,N/A,Energy Minerals
248,AMR,"Alpha Metallurgical Resources, Inc.",183.73,2.07%,3.72,273502.0,50251000.0,2515000000.0,8.22%,3.23,58.99,3730.0,Energy Minerals
249,AMRC,"Ameresco, Inc.",51.00,-0.95%,-0.49,172386.0,8792000.0,2662000000.0,-23.59%,51.54,1.02,1363.0,Industrial Services
250,AMRK,"A-Mark Precious Metals, Inc.",37.36,-0.95%,-0.36,131487.0,4912000.0,869016000.0,9.99%,5.99,6.51,N/A,Finance
251,AMRS,"Amyris, Inc.",0.3424,-24.25%,-0.1096,30806000.0,10548000.0,126478000.0,-77.20%,N/A,-1.83,1598.0,Process Industries
252,AMRX,"Amneal Pharmaceuticals, Inc.",4.23,-5.58%,-0.25,1115000.0,4715000.0,1292000000.0,46.19%,N/A,-0.01,7600.0,Health Technology
253,AMS,American Shared Hospital Services,2.59,0.78%,0.02,1407.0,3644.0,16094000.000000002,9.92%,13.10,0.20,N/A,Finance
254,AMSC,American Superconductor Corporation,8.54,-1.84%,-0.16,2782000.0,23762000.0,258495999.99999997,84.97%,N/A,-1.26,N/A,Producer Manufacturing
255,AMSF,"AMERISAFE, Inc.",53.76,-0.65%,-0.35,144092.0,7746000.0,1030999999.9999999,12.94%,15.87,3.40,N/A,Finance
256,AMST,Amesite Inc.,3.72,-2.11%,-0.08,10957.0,40760.0,9469000.0,-29.89%,N/A,-2.32,N/A,Technology Services
257,AMSWA,"American Software, Inc.",11.20,-0.53%,-0.06,165970.0,1859000.0,382664000.0,-36.73%,36.54,0.31,N/A,Technology Services
258,AMTB,Amerant Bancorp Inc.,20.15,-2.37%,-0.49,39424.0,794394.0,678985000.0,-27.95%,10.14,2.00,N/A,Finance
259,AMTI,Applied Molecular Transport Inc.,0.2680,-13.55%,-0.0420,127706.0,34225.0,10543000.0,-82.67%,N/A,-2.87,N/A,Health Technology
260,AMTX,"Aemetis, Inc",6.99,-1.96%,-0.14,467423.0,3267000.0,271546000.0,-21.24%,N/A,-3.96,N/A,Process Industries
261,AMWD,American Woodmark Corporation,74.55,0.32%,0.24,117091.0,8729000.0,1221000000.0,52.18%,13.27,5.64,8800.0,Producer Manufacturing
262,AMWL,American Well Corporation,1.75,-6.42%,-0.12,1782000.0,3118000.0,498179000.0,-60.12%,N/A,-2.22,1035.0,Technology Services
263,AMZN,"Amazon.com, Inc.",137.85,-1.49%,-2.09,49981000.0,6890000000.0,N/A,2.26%,109.62,1.27,1541000.0,Retail Trade
264,AN,"AutoNation, Inc.",154.18,-1.09%,-1.70,468815.0,72282000.0,6791000000.0,1.24%,6.40,24.24,23600.0,Retail Trade
265,ANAB,"AnaptysBio, Inc.",17.68,-6.70%,-1.27,268064.0,4739000.0,469326000.0,-22.91%,N/A,-5.19,N/A,Health Technology
266,ANDE,"The Andersons, Inc.",52.50,0.57%,0.30,296825.0,15583000.0,1772000000.0,37.72%,21.00,2.55,2283.0,Commercial Services
267,ANEB,"Anebulo Pharmaceuticals, Inc.",2.89,5.09%,0.14,5599.0,16181.000000000002,74080000.0,-28.45%,N/A,-0.47,N/A,Health Technology
268,ANET,"Arista Networks, Inc.",177.46,-1.66%,-2.99,1659000.0,294479000.0,54938000000.0,51.77%,32.75,5.57,3612.0,Electronic Technology
269,ANF,Abercrombie & Fitch Company,39.93,0.68%,0.27,1051000.0,41963000.0,1999000000.0,119.03%,57.40,0.73,29600.0,Retail Trade
270,ANGH,Anghami Inc.,1.13,0.00%,0.00,2752.0,3110.0,29386000.0,-66.47%,N/A,-2.35,N/A,Technology Services
271,ANGI,Angi Inc.,2.59,-33.07%,-1.28,6225000.0,16122000.0,1312000000.0,-36.44%,N/A,-0.22,4600.0,Technology Services
272,ANGO,"AngioDynamics, Inc.",8.22,-0.24%,-0.02,309158.0,2541000.0,326097000.0,-64.23%,N/A,-1.33,N/A,Health Technology
273,ANIK,Anika Therapeutics Inc.,20.01,-4.94%,-1.04,221044.0,4423000.0,295291000.0,-5.32%,N/A,-1.52,N/A,Health Technology
274,ANIP,"ANI Pharmaceuticals, Inc.",61.08,9.21%,5.15,346352.0,21155000.0,1231000000.0,90.17%,N/A,-1.72,N/A,Health Technology
275,ANIX,"Anixa Biosciences, Inc.",3.58,1.42%,0.05,112473.0,402653.0,110893000.0,-3.54%,N/A,-0.35,N/A,Health Technology
276,ANNX,"Annexon, Inc.",3.35,0.30%,0.01,273022.0,914624.0,178351000.0,-30.59%,N/A,-1.98,N/A,Health Technology
277,ANSS,"ANSYS, Inc.",297.44,-1.64%,-4.95,344232.0,102388000.0,25815000000.0,8.05%,49.61,6.03,5600.0,Technology Services
278,ANTX,"AN2 Therapeutics, Inc.",8.20,2.76%,0.22,11772.0,96530.0,159297000.0,-29.23%,N/A,-2.51,N/A,Health Technology
279,ANVS,"Annovis Bio, Inc.",13.03,3.33%,0.42,10423.0,135812.0,117337000.0,15.81%,N/A,-3.57,N/A,Health Technology
280,ANY,Sphere 3D Corp.,2.05,-8.48%,-0.19,92159.0,188926.0,22628000.0,-47.50%,N/A,-2.67,N/A,Technology Services
281,AOGO,Arogo Capital Acquisition Corp.,10.69,0.00%,0.00,17901.0,191362.0,81759000.0,-38.81%,51.47,0.21,N/A,Finance
282,AON,Aon plc,316.85,0.86%,2.71,711257.0,225362000.0,64278000000.00001,2.97%,24.67,12.93,50000.0,Finance
283,AORT,"Artivion, Inc.",16.56,-1.37%,-0.23,92699.0,1535000.0,679618000.0,-19.61%,N/A,-0.70,1300.0,Health Technology
284,AOS,A.O. Smith Corporation,72.79,-0.61%,-0.45,861234.0,62689000.0,10954000000.0,18.35%,40.78,1.80,12000.0,Producer Manufacturing
285,AOSL,Alpha and Omega Semiconductor Limited,31.82,-5.18%,-1.74,277463.0,8829000.0,874692000.0,-5.43%,33.60,1.05,2451.0,Electronic Technology
286,AOUT,"American Outdoor Brands, Inc.",9.10,0.33%,0.03,37290.0,339339.0,119921000.0,10.10%,N/A,-0.90,N/A,Consumer Durables
287,AP,Ampco-Pittsburgh Corporation,3.74,3.60%,0.13,14962.0,55958.0,72569000.0,-21.67%,49.80,0.08,1565.0,Non-Energy Minerals
288,APA,APA Corporation,44.22,2.05%,0.89,5969000.0,263940999.99999997,13587000000.0,24.77%,9.48,4.68,2273.0,Energy Minerals
289,APAM,Artisan Partners Asset Management Inc.,38.34,0.13%,0.05,398310.0,15271000.0,3066000000.0,4.40%,13.24,2.91,N/A,Finance
