,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
579,002068,JIANGXI BLACK CAT,13.77,-1.64%,-0.23,13871000.0,191001000.0,10132000000.0,-36.57%,N/A,-0.11,4164.0,Process Industries
580,002069,ZONECO GROUP CO LT,4.68,-1.89%,-0.09,9812000.0,45920000.0,3290000000.0,7.20%,195.00,0.02,1814.0,Process Industries
581,002072,KAIRUIDE HOLDING C,6.40,-0.78%,-0.05,2310000.0,14781000.0,2372000000.0,10.45%,N/A,-0.03,N/A,Technology Services
582,002073,MESNAC CO.LTD,6.79,-1.31%,-0.09,11112000.0,75449000.0,6670000000.0,-16.43%,31.00,0.22,3743.0,Producer Manufacturing
583,002074,GOTION HIGH-TECH,27.31,-0.22%,-0.06,5029000.0,137338000.0,48688000000.0,-30.84%,134.40,0.20,19564.0,Producer Manufacturing
584,002075,JIANGSU SHAGANG GR,4.18,-0.24%,-0.01,8653000.0,36168000.0,9192000000.0,-4.34%,29.81,0.14,4326.0,Non-Energy Minerals
585,002076,CNLIGHT CO. LTD.,2.55,-2.67%,-0.07,17474000.0,44559000.0,3091000000.0,72.09%,43.15,0.06,N/A,Producer Manufacturing
586,002077,JIANGSU DAGANG CO,15.32,-1.29%,-0.20,12190000.0,186744000.0,9007000000.0,-7.01%,83.58,0.18,1421.0,Finance
587,002078,SHANDONG SUNPAPER,11.48,-0.35%,-0.04,9046000.0,103846000.0,32781000000.0,5.04%,11.54,1.01,15096.0,Process Industries
588,002079,SUZHOU GOOD-ARK EL,12.45,-1.58%,-0.20,13329000.0,165950000.0,10220000000.0,-21.72%,29.92,0.42,1944.0,Electronic Technology
589,002080,SINOMA SCIENCE & T,22.21,-0.49%,-0.11,5872000.0,130418000.0,37456000000.0,-16.25%,11.66,1.90,20727.0,Process Industries
590,002081,SUZHOU GOLD MANTIS,4.79,0.00%,0.00,10180000.0,48764000.0,12513000000.0,0.00%,12.00,0.40,12305.0,Commercial Services
591,002082,WANBANGDE PHARMACE,7.26,0.97%,0.07,5872000.0,42629000.0,4406000000.0,-37.03%,46.15,0.16,1569.0,Health Technology
592,002083,SUNVIM GROUP CO LT,4.70,-0.63%,-0.03,4688000.0,22034000.0,3492000000.0,-14.63%,27.25,0.19,11248.0,Process Industries
593,002084,GUANGZHOU SEAGULL,4.49,-5.87%,-0.28,91578000.0,411187000.0,2959000000.0,23.54%,81.93,0.05,5234.0,Producer Manufacturing
594,002085,ZHEJIANG WANFENG,6.37,-0.16%,-0.01,15440000.0,98350000.0,12930000000.0,-2.64%,15.41,0.41,11508.0,Producer Manufacturing
595,002086,SHANDONG ORIENTAL,2.71,-2.52%,-0.07,10080000.0,27316000.0,2103000000.0000002,0.00%,N/A,-2.07,N/A,Consumer Non-Durables
596,002087,HENAN XINYE TEXTIL,2.22,1.37%,0.03,21223000.0,47114000.0,1789000000.0,-29.81%,N/A,-1.73,7859.0,Process Industries
597,002088,LUYANG ENERGY-SAVI,18.19,-0.16%,-0.03,1050000.0,19092000.0,9116000000.0,-22.30%,16.48,1.11,2782.0,Producer Manufacturing
598,002089,NEW SEA UNION TECH,1.17,1.74%,0.02,34119000.0,39919000.0,1497000000.0,-58.30%,N/A,-0.21,N/A,Electronic Technology
599,002090,WISCOM SYSTEM CO,11.36,-1.13%,-0.13,2775000.0,31522000.0,4424000000.0,-4.55%,140.07,0.08,1296.0,Electronic Technology
600,002091,JIANGSU GUOTAI IN,7.85,-1.26%,-0.10,5783000.0,45393000.0,12939000000.0,-17.10%,9.94,0.99,34126.0,Commercial Services
601,002092,XINJ ZHONGTAI CHEM,7.19,0.98%,0.07,19177000.0,137879000.0,18519000000.0,-1.24%,N/A,-0.02,23106.0,Distribution Services
602,002093,GUOMAI TECHNOLOGIE,7.84,-0.13%,-0.01,8912000.0,69869000.0,7886000000.0,32.45%,78.95,0.10,1062.0,Communications
603,002094,QINGDAO KINGKING,3.84,-1.29%,-0.05,7759000.0,29795000.0,2688000000.0,4.57%,N/A,-1.16,2807.0,Consumer Non-Durables
604,002095,ZHEJIANG NETSUN CO,23.65,1.90%,0.44,24274000.0,574078000.0,5866000000.0,78.95%,283.23,0.08,N/A,Technology Services
605,002096,EXPLOSIVE CO LTD,11.51,-0.95%,-0.11,1289000.0,14839000.0,14414000000.0,206.50%,36.96,0.31,5037.0,Process Industries
606,002097,SUNWARD INTELLIGEN,6.49,-0.76%,-0.05,7209000.0,46788000.0,7025000000.0,-7.63%,N/A,-0.99,5099.0,Producer Manufacturing
607,002098,FUJIAN SBS ZIPPER,6.05,-0.82%,-0.05,1982000.0,11989000.0,2184000000.0,1.16%,27.82,0.22,4534.0,Producer Manufacturing
608,002099,ZHEJIANG HISOAR PH,8.08,2.02%,0.16,9689000.0,78285000.0,12827000000.0,14.24%,303.76,0.03,2788.0,Health Technology
609,002100,TECON BIOLOGY CO L,8.09,-0.98%,-0.08,13982000.0,113111000.0,11069000000.0,-24.53%,30.70,0.26,5067.0,Process Industries
610,002101,GUANGDONG HONGTU T,18.28,-3.89%,-0.74,20522000.0,375133000.0,10059000000.0,-41.92%,20.60,0.89,7613.0,Producer Manufacturing
611,002102,GUANFU HOLDINGS CO,3.25,1.25%,0.04,9820000.0,31913000.0,8451000000.000001,-4.18%,20.63,0.16,N/A,Process Industries
612,002103,GUANGBO GROUP STOC,6.24,-1.73%,-0.11,12186000.0,76041000.0,3393000000.0,40.18%,235.47,0.03,2070.0,Producer Manufacturing
613,002104,HENGBAO CO. LTD.,9.18,2.00%,0.18,41396000.0,380014000.0,5327000000.0,-14.79%,52.97,0.17,1153.0,Electronic Technology
614,002105,HL CORP.(SHENZHEN),6.13,-1.13%,-0.07,1672000.0,10252000.0,2260000000.0,-14.84%,14.30,0.43,2451.0,Consumer Durables
615,002106,SHENZHEN LAIBAO HI,8.53,-1.27%,-0.11,4192999.9999999995,35762000.0,6098000000.0,-2.48%,19.43,0.44,1413.0,Electronic Technology
616,002107,SHANDONG WOHUA PHA,5.98,0.50%,0.03,6099000.0,36472000.0,3434000000.0,0.17%,39.01,0.15,1415.0,Health Technology
617,002108,CANGZHOU MINGZHU P,4.60,-0.22%,-0.01,12472000.0,57372000.0,7711000000.0,-10.41%,23.35,0.20,2162.0,Producer Manufacturing
618,002109,SHAANXI XINGHUA CH,4.46,-1.33%,-0.06,1517000.0,6768000.0,4759000000.0,-18.41%,98.67,0.05,1229.0,Process Industries
619,002110,SANSTEEL MINGUANG,4.93,-0.40%,-0.02,10618000.0,52347000.0,12024000000.0,-10.33%,N/A,-0.19,13422.0,Non-Energy Minerals
620,002111,WEIHAI GUANGTAI AI,9.08,-0.33%,-0.03,2785000.0,25287000.0,4869000000.0,-3.50%,24.38,0.38,2833.0,Producer Manufacturing
621,002112,SAN BIAN SCI-TECH,11.44,-3.78%,-0.45,21814000.0,249551000.0,3116000000.0,60.18%,62.45,0.18,N/A,Producer Manufacturing
622,002114,YUNNAN LUOPING ZIN,7.35,-1.74%,-0.13,4859000.0,35711000.0,2419000000.0,-5.91%,N/A,-0.62,1820.0,Non-Energy Minerals
623,002115,SUNWAVE COMMUNICAT,6.23,-1.11%,-0.07,7788000.0,48522000.0,5109000000.0,34.90%,36.28,0.17,1065.0,Commercial Services
624,002116,CHINA HAISUM ENGIN,12.30,-1.28%,-0.16,6226000.0,76585000.0,5336000000.0,51.73%,23.45,0.52,4850.0,Industrial Services
625,002117,TUNGKONG INC,9.71,-2.41%,-0.24,8135999.999999999,79003000.0,5429000000.0,32.84%,39.06,0.25,1427.0,Commercial Services
626,002119,NINGBO KANGQIANG E,14.00,0.29%,0.04,17534000.0,245482000.0,5239000000.0,-13.61%,57.64,0.24,1026.0,Producer Manufacturing
627,002120,YUNDA HOLDING CO L,10.60,-2.75%,-0.30,34416000.0,364813000.0,31584000000.0,-37.65%,20.59,0.51,12592.0,Transportation
628,002121,SHENZHEN CLOU ELEC,6.32,-1.40%,-0.09,12206000.0,77144000.0,10646000000.0,-14.88%,N/A,-0.07,3298.0,Electronic Technology
629,002122,HUIZHOU INTELLIGEN,3.64,-2.41%,-0.09,24794000.0,90251000.0,7375000000.0,173.11%,18.80,0.19,1740.0,Producer Manufacturing
630,002123,MONTNETS CLOUD TEC,15.58,-2.26%,-0.36,16289000.000000002,253783000.0,12311000000.0,8.44%,N/A,-0.83,1130.0,Technology Services
631,002124,TECH-BANK FOOD CO,4.92,-1.20%,-0.06,22969000.0,113009000.0,9159000000.0,-27.19%,18.12,0.27,10565.0,Process Industries
632,002125,XIANGTAN ELECTROCH,11.79,-2.08%,-0.25,5539000.0,65309000.0,7579000000.0,-47.03%,25.26,0.47,1050.0,Producer Manufacturing
633,002126,ZHEJIANG YINLUN MA,19.05,2.47%,0.46,28827000.0,549150000.0,14726000000.0,16.19%,34.94,0.56,7911.0,Producer Manufacturing
634,002127,NANJI E-COMMERCE C,3.90,-1.27%,-0.05,15115000.0,58949000.0,9229000000.0,-18.22%,N/A,-0.17,N/A,Retail Trade
635,002128,INNER MONGOLIA DIA,13.44,-1.03%,-0.14,7656000.0,102899000.0,30441000000.0,19.74%,6.41,2.10,7363.0,Non-Energy Minerals
636,002129,TCL ZHONGHUAN RENE,28.06,0.07%,0.02,16477000.0,462332000.0,113077000000.0,-35.18%,12.90,1.91,17390.0,Electronic Technology
637,002130,SHENZHEN WOER HEAT,6.92,-0.86%,-0.06,12142000.0,84020000.0,8793000000.0,3.12%,14.26,0.49,6134.0,Producer Manufacturing
638,002131,LEO GROUP CO LTD,2.34,-1.27%,-0.03,110015000.0,257435999.99999997,16009000000.0,26.06%,16.08,0.15,5719.0,Producer Manufacturing
639,002132,HENAN HENGXING SCI,3.60,-0.83%,-0.03,10623000.0,38242000.0,4944000000.0,-44.83%,32.64,0.11,4602.0,Producer Manufacturing
640,002133,COSMOS GROUP CO LT,3.83,-1.29%,-0.05,12638000.0,48402000.0,3004000000.0,20.12%,19.42,0.20,N/A,Finance
641,002134,TIANJIN PRINTRONIC,9.66,-1.73%,-0.17,4495000.0,43424000.0,2417000000.0,-6.38%,120.15,0.08,N/A,Electronic Technology
642,002135,ZHEJIANG S/EAST SP,6.76,-0.59%,-0.04,11202000.0,75723000.0,7817000000.0,-17.07%,29.69,0.23,6268.0,Producer Manufacturing
643,002136,ANHUI ANNADA TITAN,11.47,-1.88%,-0.22,1269000.0,14561000.0,2514000000.0,-20.80%,10.19,1.13,N/A,Process Industries
644,002137,SHENZHEN SEA STAR,6.58,-1.05%,-0.07,4382000.0,28832000.0,3840000000.0,10.83%,26.36,0.25,N/A,Electronic Technology
645,002138,SZ SUNLORD ELECTRO,26.80,-1.22%,-0.33,4879000.0,130759999.99999999,21872000000.0,2.18%,53.85,0.50,6700.0,Electronic Technology
646,002139,SHENZHEN TOPBAND C,11.55,-1.70%,-0.20,11446000.0,132199000.00000001,14743000000.0,-20.43%,24.31,0.48,8379.0,Electronic Technology
647,002140,EAST CN ENG S&T CO,9.29,-0.96%,-0.09,2438000.0,22649000.0,6548000000.0,28.00%,N/A,0.49,1339.0,Industrial Services
648,002141,INFUND HOLDING CO,3.32,-1.19%,-0.04,9141000.0,30346000.0,3812000000.0,-38.80%,17.17,0.19,N/A,Non-Energy Minerals
649,002142,BANK OF NINGBO CO.,28.25,1.25%,0.35,25209000.0,712141000.0,184240000000.0,-4.02%,7.79,3.63,27066.0,Finance
650,002144,HONGDA HIGH-TECH H,10.97,-2.14%,-0.24,2523000.0,27680000.0,1982000000.0,16.29%,23.84,0.46,N/A,Process Industries
651,002145,CNNC HUA YUAN TITA,5.94,-1.82%,-0.11,9288000.0,55168000.0,23420000000.0,-14.33%,40.55,0.15,3488.0,Process Industries
652,002146,RISESUN REAL EST D,2.61,-1.51%,-0.04,392963000.0,1026000000.0,11533000000.0,-3.90%,N/A,-3.67,15978.0,Finance
653,002148,BEIJING BEWINNER C,5.96,-0.50%,-0.03,6977000.0,41583000.0,3250000000.0,4.53%,278.50,0.02,N/A,Technology Services
654,002149,WESTERN METAL MATE,15.42,-0.26%,-0.04,4545000.0,70089000.0,7548000000.0,0.52%,37.83,0.41,1740.0,Non-Energy Minerals
655,002150,JIANGSU TONGRUN EQ,15.60,-1.95%,-0.31,2798000.0,43647000.0,5672000000.0,84.36%,41.74,0.37,1385.0,Producer Manufacturing
656,002151,BEIJING BDSTAR NAV,32.37,-1.04%,-0.34,3441000.0,111391000.0,16773000000.0,-0.31%,138.87,0.24,4268.0,Electronic Technology
657,002152,GRG BANKING EQUIPM,12.00,-1.23%,-0.15,17036000.0,204428000.0,30173000000.0,30.65%,35.55,0.34,28270.0,Electronic Technology
658,002153,BEIJING SHIJI INFO,13.82,-0.86%,-0.12,6191000.0,85559000.0,38045000000.0,31.32%,N/A,-0.29,5037.0,Technology Services
659,002154,BAOXINIAO HOLDING,5.90,-0.67%,-0.04,15777000.0,93084000.0,8845000000.0,58.44%,16.93,0.35,7626.0,Consumer Non-Durables
660,002155,HUNAN GOLD CORPORA,12.49,-1.58%,-0.20,25029000.0,312607000.0,15254000000.0,0.71%,33.35,0.37,5087.0,Non-Energy Minerals
661,002156,TONGFU MICROELECTR,21.06,-4.79%,-1.06,54344000.0,1144000000.0,33342000000.0,11.01%,82.49,0.26,19168.0,Electronic Technology
662,002157,JG/ZHENGBANG TECH,3.02,4.86%,0.14,5641000.0,17036000.0,9684000000.0,-45.29%,N/A,-3.88,7985.0,Process Industries
663,002158,S/HANBELL PREC. MA,24.65,-0.80%,-0.20,2928000.0,72172000.0,13243000000.0,-13.32%,19.68,1.25,2241.0,Producer Manufacturing
664,002159,W/SANTE CABLEWAYS,15.88,-3.23%,-0.53,3604000.0,57233000.0,2910000000.0,54.23%,N/A,-0.15,1100.0,Consumer Services
665,002160,JIANGSU ALCHA ALU,4.20,-1.41%,-0.06,6351000.0,26674000.0,4400000000.0,-7.06%,N/A,-0.41,2378.0,Non-Energy Minerals
666,002161,INVENGO INFORMATIO,5.41,-1.10%,-0.06,6674000.0,36107000.0,3991000000.0,-13.17%,9016.67,0.00,N/A,Electronic Technology
667,002162,SHANGHAI EVERJOY H,4.50,0.45%,0.02,9515000.0,42819000.0,4152000000.0,-8.90%,N/A,-0.29,N/A,Producer Manufacturing
668,002163,HAINAN DEVELOPMEN.,10.30,-0.19%,-0.02,2970000.0,30595000.0,8720000000.0,-13.64%,N/A,-0.16,2564.0,Process Industries
669,002164,NINGBO DONLY,5.68,-2.57%,-0.15,8237000.0,46785000.0,3103000000.0,-20.03%,10.12,0.56,1797.0,Producer Manufacturing
670,002165,HONGBAOLI GROUP CO,4.21,-1.17%,-0.05,8339000.0,35106000.0,3132000000.0,-6.37%,N/A,-0.09,1192.0,Process Industries
671,002166,GUILIN LAYN NATURA,7.73,1.98%,0.15,11533000.0,89153000.0,5625000000.0,-15.95%,30.00,0.26,1055.0,Consumer Non-Durables
672,002167,GUANGDONG ORIENT Z,7.24,-0.28%,-0.02,6886000.0,49853000.0,5151000000.0,-1.26%,107.74,0.07,1116.0,Process Industries
673,002168,SHENZHEN HIFUTURE,4.52,-2.16%,-0.10,16735000.0,75644000.0,3554000000.0,7.66%,N/A,-0.14,N/A,Technology Services
674,002169,GUANGZHOU ZHIGUANG,7.61,-1.30%,-0.10,6661000.0,50687000.0,5935000000.0,-13.85%,16.48,0.46,1911.0,Producer Manufacturing
675,002170,SHENZHEN BATIAN EC,6.07,-0.82%,-0.05,5896000.0,35788000.0,5446000000.0,-0.81%,31.48,0.19,2892.0,Process Industries
676,002171,ANHUI TRUCHUM ADVA,7.25,-1.63%,-0.12,6135000.0,44478000.0,9437000000.0,-31.06%,161.83,0.09,7293.0,Non-Energy Minerals
677,002172,JIANGSU AOYANG HEA,3.92,1.82%,0.07,49880000.0,195531000.0,2908000000.0,-8.09%,N/A,-0.02,2274.0,Process Industries
678,002173,INNOVATION MEDICAL,9.44,1.94%,0.18,97769000.0,922940000.0,4086000000.0000005,42.93%,N/A,-0.14,2633.0,Distribution Services
679,002174,YOOZOO INTERACTIVE,13.32,-3.27%,-0.45,28157000.0,375053000.0,12323000000.0,52.49%,N/A,-0.75,1579.0,Technology Services
680,002175,GUANGXI ORIENTAL I,3.08,0.98%,0.03,27450000.0,84546000.0,3894000000.0,-6.44%,39.54,0.08,N/A,Consumer Durables
681,002176,JIANGXI SPECIAL EL,11.26,-0.53%,-0.06,13985000.0,157476000.0,19293000000.0,-55.82%,11.22,1.00,3364.0,Producer Manufacturing
682,002177,GZ KINGTELLER TECH,5.09,9.94%,0.46,77540000.0,394678000.0,3524000000.0,68.36%,41.45,0.12,N/A,Electronic Technology
683,002178,S/H YANHUA SMART G,3.93,0.00%,0.00,9700000.0,38119000.0,2799000000.0,-18.30%,N/A,-0.19,1010.0,Industrial Services
684,002179,AVIC JONHON OPTR,42.34,-1.35%,-0.58,6234000.0,263959000.0,91412000000.0,-14.20%,25.30,1.44,15927.0,Electronic Technology
685,002180,NINESTAR CORP,35.01,0.66%,0.23,13262000.0,464290000.0,49321000000.0,-32.99%,30.52,1.15,22336.0,Electronic Technology
686,002181,GUANGDONG GUANGZHO,4.99,-2.54%,-0.13,16486999.999999998,82272000.0,5945000000.0,23.37%,192.66,0.03,1471.0,Commercial Services
687,002182,NANJING YUNHAI SPE,21.66,-2.12%,-0.47,7092000.0,153608000.0,14305000000.0,-10.33%,39.09,0.55,3888.0,Non-Energy Minerals
688,002183,ETERNAL ASIA SUPPL,5.18,-1.15%,-0.06,20316000.0,105239000.0,14726000000.0,-6.89%,58.66,0.09,7307.0,Transportation
689,002184,SHANGHAI HI-TECH C,14.37,-1.98%,-0.29,4038000.0000000005,58024000.0,5159000000.0,12.94%,34.19,0.42,1185.0,Electronic Technology
690,002185,TIANSHUI HUATIAN T,9.35,0.00%,0.00,14665000.0,137115000.0,29961000000.0,-15.46%,68.00,0.14,27730.0,Electronic Technology
691,002186,CHINA QUANJUDE GP,13.18,-2.51%,-0.34,7959000.0,104894000.0,4150000000.0000005,70.49%,N/A,-0.72,2985.0,Consumer Services
692,002187,GUANGZHOU GRANDBUY,7.07,-1.39%,-0.10,3864000.0,27316000.0,5048000000.0,-1.78%,N/A,-0.20,3593.0,Retail Trade
693,002188,ZHONGTIAN SERVICE,6.40,-2.29%,-0.15,11016000.0,70500000.0,1916000000.0,6.85%,52.33,0.12,1739.0,Finance
694,002189,COSTAR GROUP CO LT,15.84,-1.19%,-0.19,1693000.0,26809000.0,4166000000.0000005,-0.04%,N/A,-0.85,3649.0,Electronic Technology
695,002190,SICHUAN CHENGFEI I,21.99,0.69%,0.15,2105000.0,46292000.0,7835000000.0,-24.82%,160.16,0.14,1330.0,Producer Manufacturing
696,002191,SHENZHEN JINJIA GR,6.81,0.15%,0.01,6239000.0,42490000.0,9858000000.0,-24.19%,162.92,0.04,5747.0,Commercial Services
697,002192,YOUNGY CO LTD,60.30,-0.33%,-0.20,2275000.0,137211000.0,15709000000.0,-57.04%,6.96,8.66,1008.0,Non-Energy Minerals
698,002193,SHANDONG RUYI WOOL,6.62,-1.34%,-0.09,6197000.0,41021000.0,1756000000.0,4.52%,N/A,-0.72,2023.0000000000002,Process Industries
699,002194,WUHAN FINGU ELECTR,9.31,-2.21%,-0.21,8821000.0,82123000.0,6475000000.0,-17.22%,38.23,0.24,2753.0,Electronic Technology
700,002195,SHANGHAI STONEHILL TECH CO LTD,3.10,-0.32%,-0.01,76417000.0,236891000.0,17326000000.0,41.99%,80.52,0.04,N/A,Technology Services
701,002196,ZHEJIANG FOUNDER M,6.72,-1.61%,-0.11,8199999.999999999,55102000.0,3196000000.0,-37.08%,N/A,-0.67,2770.0,Producer Manufacturing
702,002197,SHENZHEN ZHENGTONG,10.50,0.38%,0.04,21769000.0,228575000.0,4551000000.0,11.40%,N/A,-0.87,1140.0,Electronic Technology
703,002198,GUANGDONG JIAYING,7.42,-0.27%,-0.02,2702000.0,20050000.0,3776000000.0,30.53%,70.27,0.11,N/A,Health Technology
704,002199,ZJ EAST CRYSTAL EL,8.18,-1.33%,-0.11,6350000.0,51945000.0,2017999999.9999998,10.68%,N/A,-0.32,N/A,Electronic Technology
705,002200,YCIC ECO-TECHNOLOG,8.38,-0.59%,-0.05,461520.0,3868000.0,1552000000.0,6.44%,45.62,0.18,N/A,Industrial Services
706,002201,JIANGSU AMER NEW M,9.79,0.20%,0.02,4446000.0,43525000.0,6366000000.0,-41.88%,186.12,0.05,2613.0,Process Industries
707,002202,GOLDWIND SCI & TEC,11.03,-0.90%,-0.10,10455000.0,115318000.0,42040000000.0,-31.59%,19.81,0.56,11200.0,Producer Manufacturing
708,002203,ZHEJIANG HAILIANG,12.02,-1.64%,-0.20,3932000.0,47258000.0,23589000000.0,1.30%,22.03,0.62,9278.0,Non-Energy Minerals
709,002204,DH HEAVY IND GP CO,4.93,-0.60%,-0.03,8482000.0,41817000.0,9580000000.0,-29.45%,28.63,0.17,5465.0,Non-Energy Minerals
710,002205,XINJIANG GUOTONG P,11.32,1.98%,0.22,25875000.0,292902000.0,2063000000.0000002,13.03%,N/A,-0.63,N/A,Producer Manufacturing
711,002206,ZHEJIANG HAILIDE N,5.43,-1.63%,-0.09,4962000.0,26944000.0,6133000000.0,-19.67%,22.43,0.24,3331.0,Process Industries
712,002207,XINJIANG ZHUNDONG,6.88,-1.15%,-0.08,2187000.0,15044000.0,1824000000.0,-4.53%,N/A,-0.15,N/A,Industrial Services
713,002208,HEFEI URBAN CONSTR,7.34,0.14%,0.01,14573000.0,106969000.0,5888000000.0,-2.53%,17.92,0.41,N/A,Finance
714,002209,GZ TECH-LONG PACKA,9.12,0.00%,0.00,2196000.0,20028000.0,1813000000.0,15.90%,329.24,0.03,1378.0,Producer Manufacturing
715,002210,SHENZHEN FEIMA INT,1.99,-1.97%,-0.04,13915000.0,27691000.0,5402000000.0,-25.09%,55.90,0.04,N/A,Transportation
716,002211,SHANGHAI HONGDA NE,3.88,-1.27%,-0.05,10496000.0,40725000.0,1700000000.0,31.00%,35.89,0.11,N/A,Process Industries
717,002212,TOPSEC TECHNOLOGIE,10.08,0.00%,0.00,8745000.0,88154000.0,11395000000.0,6.50%,58.33,0.17,6682.0,Producer Manufacturing
718,002213,SHENZHEN DAWEI INN,14.49,-1.23%,-0.18,2393000.0,34672000.0,3462000000.0,5.11%,210.00,0.07,N/A,Producer Manufacturing
719,002214,ZHEJIANG DALI TECH,12.49,-0.72%,-0.09,1467000.0,18325000.0,7488000000.0,-21.33%,N/A,-0.34,N/A,Electronic Technology
720,002215,SHENZHEN NOPOSION,6.75,-0.30%,-0.02,9854000.0,66513000.00000001,5253000000.0,-11.09%,17.83,0.39,3422.0,Process Industries
721,002216,SANQUAN FOOD CO,16.53,-0.78%,-0.13,2625000.0,43399000.0,14646000000.0,-1.49%,17.74,0.93,7638.0,Consumer Non-Durables
722,002217,HOLITECH TECHNOLOG,3.21,-1.83%,-0.06,28040000.0,90007000.0,10187000000.0,9.23%,N/A,-1.19,13322.0,Process Industries
723,002218,SZ TOPRAYSOLAR CO.,4.63,-1.07%,-0.05,5058000.0,23420000.0,6613000000.0,-23.78%,66.71,0.07,1103.0,Electronic Technology
724,002219,NEW JOURNEY HEALTH,3.84,1.32%,0.05,23600000.0,90625000.0,12817000000.0,-2.57%,71.24,0.05,7890.0,Health Technology
725,002221,ORIENTAL ENERGY CO,9.37,-1.68%,-0.16,12127000.0,113633000.0,14333000000.0,10.98%,N/A,-0.01,1923.0,Energy Minerals
726,002222,CASTECH INC,25.30,-3.51%,-0.92,13209000.0,334188000.0,11209000000.0,49.57%,47.73,0.53,1528.0,Electronic Technology
727,002223,JIANGSU YUYUE MEDI,33.66,0.33%,0.11,5936000.0,199792000.0,33107999999.999996,21.55%,18.14,1.86,8338.0,Health Technology
728,002224,SANLUX CO LTD,4.98,-1.39%,-0.07,4027999.9999999995,20057000.0,3596000000.0,0.40%,45.23,0.11,1253.0,Process Industries
729,002225,PUYANG REFRACTORIE,3.86,-1.28%,-0.05,6020000.0,23237000.0,3951000000.0,-19.55%,20.37,0.20,4332.0,Non-Energy Minerals
730,002226,ANHUI JIANGNAN CHE,5.20,-0.76%,-0.04,4873000.0,25341000.0,13880000000.0,1.95%,33.88,0.15,7809.0,Process Industries
731,002227,SHENZHEN AUTO ELEC,13.12,-0.23%,-0.03,1137000.0,14920000.0,3259000000.0,-10.36%,N/A,-0.17,N/A,Producer Manufacturing
732,002228,XIAMEN HEXING PACK,3.24,-1.22%,-0.04,5345000.0,17318000.0,3964000000.0,-2.67%,34.62,0.09,11420.0,Process Industries
733,002229,HONGBO CO LTD,35.31,-5.92%,-2.22,69962000.0,2470000000.0,18672000000.0,376.59%,N/A,-0.16,1048.0,Commercial Services
734,002230,IFLYTEK CO LTD,63.95,0.60%,0.38,45193000.0,2890000000.0,141942000000.0,53.24%,390.42,0.16,15046.0,Technology Services
735,002231,ALLWIN TELECOMMUNI,6.67,-2.34%,-0.16,7292000.0,48639000.0,2369000000.0,-22.65%,N/A,-0.16,N/A,Electronic Technology
736,002232,QIMING INFORMATION,15.70,-0.76%,-0.12,4789000.0,75188000.0,6463000000.0,8.13%,84.18,0.19,1753.0,Technology Services
737,002233,GUANGDONG TAPAI GR,8.74,0.23%,0.02,12585000.0,109997000.0,10240000000.0,10.42%,17.66,0.50,2536.0,Non-Energy Minerals
738,002234,SHANDONG MINHE ANI,18.57,-2.83%,-0.54,4096000.0,76067000.0,6669000000.0,19.96%,N/A,-0.61,4985.0,Process Industries
739,002235,XIAMEN ANNE CORPOR,7.37,-0.81%,-0.06,108417000.0,799035000.0,4307000000.0,56.42%,N/A,-0.24,N/A,Process Industries
740,002236,ZHEJIANG DAHUA TEC,21.13,-3.52%,-0.77,45801000.0,967783000.0,71907000000.0,57.14%,25.67,0.82,23587.0,Electronic Technology
741,002237,SHANDONG HUMON SME,11.88,-1.82%,-0.22,6752000.0,80211000.0,13891000000.0,19.68%,27.21,0.44,4899.0,Non-Energy Minerals
742,002238,SHENZHEN TOPWAY VI,7.00,-2.51%,-0.18,6649000.0,46540000.0,5762000000.0,20.07%,N/A,0.15,2107.0,Consumer Services
743,002239,AOTECAR NEW ENERGY,2.72,-1.09%,-0.03,20451000.0,55626000.0,8919000000.0,-12.70%,46.74,0.06,7320.0,Producer Manufacturing
744,002240,CHENGXIN LITHIUM G,27.04,-1.02%,-0.28,5639000.0,152470000.0,24907000000.0,-50.40%,4.78,5.68,2194.0,Non-Energy Minerals
745,002241,GOERTEK INC.,17.59,-1.68%,-0.30,40836000.0,718301000.0,59666000000.0,-44.90%,61.59,0.29,85358.0,Consumer Durables
746,002242,JOYOUNG CO. LTD.,15.35,0.39%,0.06,3415000.0,52422000.0,11728000000.0,-3.84%,24.01,0.64,2832.0,Consumer Durables
747,002243,SHENZHEN LEAGUER C,8.98,-0.66%,-0.06,4725000.0,42428000.0,10944000000.0,-0.11%,N/A,0.43,4539.0,Process Industries
748,002244,HANGZHOU BINJIANG,10.00,0.91%,0.09,32581000.000000004,325805000.0,30834000000.0,16.45%,7.64,1.31,1727.0,Finance
749,002245,JIANGSU AZURE CORP,11.00,-0.54%,-0.06,8471000.0,93185000.0,13976000000.0,-27.93%,69.44,0.16,2725.0,Distribution Services
750,002246,NORTH CHEMICAL IND,9.08,-1.09%,-0.10,2859000.0,25958000.0,5040000000.0,2.91%,58.17,0.16,3199.0,Process Industries
751,002247,ZHEJIANG JULI CULT,2.18,-1.80%,-0.04,13220000.0,28819000.0,1889000000.0,-15.27%,34.12,0.06,1395.0,Non-Energy Minerals
752,002248,WEIHAI HUADONG AUT,8.35,-0.71%,-0.06,3609000.0,30137000.0,2586000000.0,-1.87%,208.23,0.04,N/A,Technology Services
