,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
1287,6889,DYNAM JAPAN HLDGS CO LTD,4.81,1.69%,0.08,253400.0,1219000.0,3367000000.0,-32.42%,32.97,0.15,12722.0,Consumer Services
1288,689,EPI (HOLDINGS) LTD,0.026,4.00%,0.001,255003.0,6630.0,131008999.99999999,-40.48%,N/A,-0.01,N/A,Non-Energy Minerals
1289,6896,GOLDEN THROAT HLDGS GROUP CO LTD,2.70,1.50%,0.04,38500.0,103950.0,1967000000.0,44.57%,6.23,0.43,N/A,Health Technology
1290,6898,CHINA ALUMINUM CANS HLDGS LTD,0.58,7.41%,0.04,26000.0,15080.0,497527000.0,43.30%,39.46,0.02,N/A,Process Industries
1291,6899,OURGAME INTERNATIONAL HOLDINGS LTD,0.234,0.00%,0.000,9000.0,2106.0,246516000.0,-13.33%,N/A,-0.03,N/A,Commercial Services
1292,69,SHANGRI-LA ASIA,6.05,-0.82%,-0.05,121158.0,733006.0,21792000000.0,-6.01%,N/A,-0.35,23900.0,Consumer Services
1293,690,UNI-BIO SCIENCE GROUP LIMITED,0.050,0.00%,0.000,40000.0,2000.0,317533000.0,-39.76%,8.33,0.01,N/A,Health Technology
1294,6900,SUNKWAN PROPERTIES GROUP LTD,0.032,6.67%,0.002,1980000.0,63360.0,62188000.0,-97.78%,N/A,-1.07,N/A,Finance
1295,6908,HG SEMICONDUCTOR LTD,1.02,-6.42%,-0.07,1068000.0,1089000.0,677545000.0,-73.11%,N/A,-0.21,N/A,Electronic Technology
1296,691,CHINA SHANSHUI CEMENT GROUP LTD,0.89,0.00%,0.00,6000.0,5340.0,3875000000.0,-54.36%,104.71,0.01,17470.0,Non-Energy Minerals
1297,6913,SOUTH CHINA VOCATIONAL EDUCATION GR,0.64,3.23%,0.02,26000.0,16640.0,827080000.0,-42.59%,5.08,0.13,1342.0,Commercial Services
1298,6918,KIDZTECH HOLDINGS LTD,0.79,1.28%,0.01,1166000.0,921140.0,406291000.0,-75.85%,N/A,-0.17,N/A,Consumer Durables
1299,6922,CRYOFOCUS MEDTECH SHANGHAI CO LTD,17.00,0.00%,0.00,N/A,13600.0,4065000000.0000005,N/A,N/A,,N/A,Distribution Services
1300,6928,TOMO HLDGS LTD,0.73,7.35%,0.05,40000.0,29200.0,306000000.0,-78.62%,N/A,-0.02,N/A,Process Industries
1301,6929,ORBUSNEICH MEDICAL GRP HLDGS LTD,8.82,0.57%,0.05,34000.0,299880.0,7260000000.0,N/A,54.34,0.17,N/A,Health Technology
1302,6933,SINO-ENTERTAINMENT TECH HLDGS LTD,0.285,0.00%,0.000,126000.0,35910.0,116613000.0,-92.96%,N/A,-0.27,N/A,Technology Services
1303,6939,MEGAIN HLDG (CAYMAN) CO LTD,0.84,0.00%,0.00,124000.0,104160.0,435750000.0,-22.22%,8.37,0.10,N/A,Electronic Technology
1304,694,BEIJING CAPITAL INT AIRPORT,4.59,-1.50%,-0.07,5131000.0,23550000.0,21339000000.0,1.53%,N/A,-0.89,1542.0,Transportation
1305,695,DONGWU CEMENT INTERNATIONAL LTD,3.77,3.29%,0.12,236000.0,889720.0,2015000000.0000002,-21.00%,N/A,-0.07,N/A,Non-Energy Minerals
1306,6955,SHANDONG BOAN BIOTECHNOLOGY CO LTD,15.70,-0.13%,-0.02,67200.0,1055000.0,8006000000.0,N/A,N/A,-0.77,N/A,Health Technology
1307,6958,ZHENRO SVCS GRP LTD,0.270,-5.26%,-0.015,85000.0,22950.0,295687000.0,-45.19%,N/A,-0.30,4197.0,Finance
1308,696,TRAVELSKY TECHNOLOGY,14.96,0.40%,0.06,1002000.0,14995000.0,43601000000.0,8.13%,59.08,0.25,6570.0,Technology Services
1309,6963,SUNSHINE INSURANCE GROUP CO LTD,4.02,-1.95%,-0.08,850000.0,3417000.0,47156000000.0,N/A,8.22,0.49,57152.0,Finance
1310,6968,GANGLONG CHINA PROPERTY GROUP LTD,0.360,2.86%,0.010,19380000.0,6977000.0,567630000.0,-91.88%,3.86,0.09,N/A,Finance
1311,6969,SMOORE INTL HDGS LTD,8.25,0.49%,0.04,4706000.0,38825000.0,49926000000.0,-53.29%,17.37,0.49,16373.000000000002,Consumer Non-Durables
1312,697,SHOUCHENG HOLDINGS LTD,1.62,-1.22%,-0.02,3468000.0,5618000.0,12143000000.0,26.31%,12.49,0.13,N/A,Consumer Services
1313,6978,IMMUNOTECH BIOPHARM LTD,3.72,-1.06%,-0.04,78000.0,290160.0,1935000000.0,-19.83%,N/A,-0.72,N/A,Health Technology
1314,6979,ZJLD GROUP INC,9.85,2.60%,0.25,2198000.0,21654000.0,31405000000.0,N/A,N/A,,10976.0,Consumer Non-Durables
1315,698,TONGDA GROUP HOLDINGS LIMITED,0.089,-1.11%,-0.001,2089999.9999999998,186010.0,876205000.0,-28.45%,6.27,0.01,18000.0,Producer Manufacturing
1316,6988,JOY SPREADER GRP INC,0.72,-1.37%,-0.01,3828000.0,2756000.0,1723000000.0,-40.65%,N/A,-0.14,N/A,Technology Services
1317,6989,EXCELLENCE COML PTY & FACS MGT GP L,2.45,0.82%,0.02,1143000.0,2800000.0,2965000000.0,-19.27%,6.24,0.39,15676.0,Finance
1318,6990,SICHUAN KELUN-BIOTECH BIOPHARMACEUT,70.40,3.53%,2.40,67598.0,4759000.0,14676000000.0,N/A,N/A,,N/A,Health Technology
1319,6993,BLUE MOON GROUP HLDGS LTD,3.86,0.52%,0.02,578500.0,2233000.0,22506000000.0,-36.62%,37.37,0.10,9025.0,Consumer Non-Durables
1320,6996,ANTENGENE CORP LTD,1.31,-0.76%,-0.01,792000.0,1038000.0,830818000.0,-72.15%,N/A,-1.04,N/A,Health Technology
1321,6998,GENOR BIOPHARMA HLDGS LTD,1.56,0.00%,0.00,178500.0,278460.0,786766000.0,-52.36%,N/A,-1.71,N/A,Health Technology
1322,6999,LEADING HLDGS GROUP LTD,0.210,-5.83%,-0.013,40000.0,8400.0,229009000.0,-46.27%,N/A,-4.53,1177.0,Finance
1323,7,WISDOM WEALTH RESOURCES INVESTMENT,0.146,0.00%,0.000,70000.0,10220.0,461381000.0,-33.76%,1.39,0.11,N/A,Energy Minerals
1324,70,RICH GOLDMAN HOLDINGS LTD,0.050,-7.41%,-0.004,26000.0,1300.0,104696000.0,-10.00%,N/A,-0.00,N/A,Finance
1325,700,TENCENT HOLDINGS LIMITED,337.2,0.72%,2.4,11918000.0,4019000000.0,N/A,11.62%,15.28,22.51,108436.0,Technology Services
1326,701,CNT GROUP LTD,0.300,-9.09%,-0.030,104000.0,31200.0,628216000.0,-13.16%,N/A,-0.05,N/A,Process Industries
1327,702,SINO OIL AND GAS HOLDINGS LTD,0.110,0.92%,0.001,272000.0,29920.0,364653000.0,0.00%,N/A,-0.16,N/A,Industrial Services
1328,704,HUSCOKE HOLDINGS LTD,0.192,-1.54%,-0.003,26048.0,5001.0,168581000.0,92.54%,N/A,-0.08,N/A,Energy Minerals
1329,707,ASIA TELEVISION HLDGS LTD,0.036,2.86%,0.001,214000.0,7704.0,382398000.0,32.85%,N/A,-0.02,N/A,Process Industries
1330,708,CHINA EVERGRANDE NEW ENERGY VEHICLE,1.62,14.89%,0.21,47773000.0,77392000.0,15290000000.0,-55.94%,N/A,,N/A,Health Services
1331,709,GIORDANO INTERNATIONAL,2.94,2.08%,0.06,4584000.0,13477000.0,4617000000.0,57.99%,17.44,0.17,6200.0,Retail Trade
1332,71,MIRAMAR HOTEL & INVESTMENT CO,11.48,1.77%,0.20,14000.0,160720.0,7794000000.0,-14.93%,16.52,0.69,1171.0,Finance
1333,710,BOE VARITRONIX LTD,10.60,-1.12%,-0.12,1004000.0,10642000.0,8486000000.000001,-37.73%,13.62,0.78,5731.0,Electronic Technology
1334,711,ASIA ALLIED INFRASTRUCTURE HLDGS LT,0.50,-3.85%,-0.02,64200.0,32100.0,929132000.0,-13.61%,8.50,0.06,6360.0,Industrial Services
1335,712,COMTEC SOLAR SYSTEMS GROUP LIMITED,0.119,-4.03%,-0.005,978500.0,116442.0,111796000.0,-48.65%,N/A,-0.08,N/A,Electronic Technology
1336,713,WORLD HOUSEWARE,0.54,0.00%,0.00,76000.0,41040.0,427743000.0,-8.14%,N/A,-0.27,N/A,Consumer Durables
1337,715,CHINA OCEANWIDE HOLDINGS LIMITED,0.035,0.00%,0.000,34000.0,1190.0,564993000.0,-37.50%,N/A,-0.15,N/A,Finance
1338,716,SINGAMAS CONTAINER HLDGS,0.62,-1.59%,-0.01,472000.0,292640.0,1501000000.0,-26.08%,4.12,0.15,2970.0,Producer Manufacturing
1339,717,EMPEROR CAPITAL GROUP LTD,0.057,3.64%,0.002,222000.0,12654.0,370747000.0,-3.51%,N/A,-0.03,N/A,Finance
1340,721,CHINA FINANCIAL INTERNATIONAL INV,0.030,-6.25%,-0.002,450000.0,13500.0,351092000.0,-49.21%,N/A,-0.02,N/A,Finance
1341,723,RELIANCE GLOBAL HLDGS LTD,0.010,-9.09%,-0.001,960000.0,9600.0,100270000.0,-31.25%,N/A,0.00,N/A,Non-Energy Minerals
1342,726,DIT GROUP LTD,0.191,-0.52%,-0.001,315000.0,60165.0,595661000.0,-60.00%,N/A,-0.05,N/A,Finance
1343,73,ASIAN CITRUS HLDGS,0.057,-6.56%,-0.004,188870.0,10766.0,152478000.0,-39.60%,N/A,-0.02,N/A,Process Industries
1344,730,CAPITAL INDUSTRIAL FINANCIAL SERVIC,0.132,-4.35%,-0.006,1000.0,N/A,549880000.0,-13.75%,36.67,0.00,N/A,Transportation
1345,731,C&D NEWIN PAPER & PULP CORP LTD,0.315,-1.56%,-0.005,2008000.0,632520.0,452672000.0,-8.57%,N/A,,N/A,Process Industries
1346,732,TRULY INTERNATIONAL HLDGS,0.89,0.00%,0.00,1970000.0,1753000.0,2813000000.0,-48.07%,9.48,0.09,14000.0,Electronic Technology
1347,733,HOPEFLUENT GROUP HLDGS LTD,1.28,2.40%,0.03,72000.0,92160.0,842688000.0,-9.42%,N/A,,7300.0,Finance
1348,737,SHENZHEN INVESTMENT HLDGS BAY AREA,1.71,0.00%,0.00,8000.0,13680.0,5270000000.0,-27.54%,16.47,0.10,N/A,Industrial Services
1349,738,LE SAUNDA HOLDINGS,0.410,-1.20%,-0.005,12200.0,5002.0,292946000.0,-9.78%,N/A,-0.08,1120.0,Consumer Non-Durables
1350,743,ASIA CEMENT CHINA HOLDINGS CORP,3.41,0.00%,0.00,344000.0,1173000.0,5343000000.0,-11.20%,13.65,0.25,3702.0,Non-Energy Minerals
1351,745,CHINA NATIONAL CULTURE GROUP LTD,0.031,-3.13%,-0.001,70250.0,2178.0,24999000.0,-78.52%,N/A,-0.00,N/A,Commercial Services
1352,746,LEE & MAN CHEMICAL CO LTD,3.53,-3.55%,-0.13,202730.0,715637.0,3020000000.0,-49.17%,8.13,0.45,2257.0,Process Industries
1353,747,SHENYANG PUBLIC UTILITIES HLDG CO,0.095,0.00%,0.000,74000.0,7030.0,139591000.0,-12.84%,N/A,-0.06,N/A,Finance
1354,75,YT REALTY GROUP,0.435,0.00%,0.000,9920.0,4315.0,347807000.0,-63.75%,N/A,-0.60,N/A,Finance
1355,750,CHINA SHUIFA SINGYES ENGY HLDGS LTD,0.470,0.00%,0.000,661000.0,310670.0,1185000000.0,-57.27%,83.93,0.01,1500.0,Industrial Services
1356,751,SKYWORTH GROUP LTD,3.29,0.30%,0.01,1926000.0,6338000.0,8151000000.0,-7.69%,8.93,0.37,31400.0,Electronic Technology
1357,752,PICO FAR EAST HLDGS,1.32,-1.49%,-0.02,122000.0,161040.0,1660000000.0,19.72%,8.39,0.16,2200.0,Commercial Services
1358,754,HOPSON DEVELOPMENT HLDGS,5.28,-3.12%,-0.17,3843000.0,20290000.0,18790000000.0,-27.92%,2.08,2.54,10482.0,Finance
1359,755,SHANGHAI ZENDAI PROPERTY LTD,0.015,0.00%,0.000,1585000.0,23775.0,223190000.0,-21.05%,0.08,0.19,N/A,Finance
1360,757,SOLARGIGA ENERGY HOLDINGS LIMITED,0.211,0.00%,0.000,332000.0,70052.0,701316000.0,-37.94%,N/A,-0.03,3029.0,Electronic Technology
1361,76,ELATE HOLDINGS LTD,0.247,0.82%,0.002,168500.0,41620.0,88897000.0,-62.68%,15.83,0.02,N/A,Electronic Technology
1362,760,TALENT PROPERTY GROUP LTD,0.012,9.09%,0.001,255000.0,3060.0,113224000.0,-47.62%,N/A,-0.01,N/A,Finance
1363,762,CHINA UNICOM (HONG KONG) LIMITED,5.49,0.00%,0.00,14453000.0,79347000.0,167984000000.0,40.77%,8.52,0.64,243586.0,Communications
1364,764,ETERNITY INVESTMENT LIMITED,0.072,0.00%,0.000,340698.0,24530.0,275012000.0,-43.75%,N/A,-0.07,N/A,Retail Trade
1365,769,CHINA RARE EARTH HLDGS,0.445,-1.11%,-0.005,1654000.0,736030.0,1054000000.0,-10.00%,N/A,-0.16,N/A,Non-Energy Minerals
1366,771,AUTOMATED SYSTEMS HLDGS,0.72,2.86%,0.02,126000.0,90720.0,583588000.0,-20.45%,5.91,0.12,1474.0,Technology Services
1367,772,CHINA LITERATURE LTD,33.50,1.21%,0.40,3974000.0,133140999.99999999,33704000000.0,8.02%,49.06,0.69,1800.0,Consumer Services
1368,775,CK LIFE SCIENCES INTL HLDG,0.76,1.33%,0.01,2557000.0,1943000.0,7208000000.0,-1.32%,70.37,0.01,1856.0,Health Technology
1369,776,IMPERIUM TECHNOLOGY GROUP LTD,5.83,-1.19%,-0.07,6500.0,37895.0,1835000000.0,-59.48%,N/A,-0.58,N/A,Consumer Durables
1370,777,NETDRAGON WEBSOFT HOLDINGS LTD,15.00,-0.40%,-0.06,334072.0,5011000.0,7989000000.0,-2.46%,8.25,1.82,5135.0,Technology Services
1371,78,REGAL HOTELS INTL HLDGS,3.05,0.00%,0.00,N/A,1220.0,2741000000.0,-3.79%,N/A,-0.53,1430.0,Consumer Services
1372,780,TONGCHENG TRAVEL HOLDINGS LIMITED,18.20,1.11%,0.20,1644000.0,29914000.0,40515000000.0,12.01%,283.93,0.06,6134.0,Consumer Services
1373,7836,AQUILA ACQUISITION CORP,8.96,-0.33%,-0.03,945000.0,8467000.0,1114000000.0,N/A,N/A,-1.08,N/A,Finance
1374,784,LING YUI HOLDINGS LTD,0.123,-5.38%,-0.007,20000.0,2460.0,104000000.0,-2.26%,N/A,-0.04,N/A,Industrial Services
1375,788,CHINA TOWER CORP LTD,0.86,1.18%,0.01,71109000.0,61154000.0,148591000000.0,-14.14%,14.19,0.06,23401.0,Communications
1376,789,ARTINI HLDGS LTD,0.255,-3.77%,-0.010,2554000.0,651270.0,292552000.0,327.42%,N/A,-0.00,N/A,Retail Trade
1377,798,CHINA ELECTRONICS OPTICS VALLEY UNI,0.305,-4.69%,-0.015,1020000.0,311100.0,2375000000.0,-36.00%,3.70,0.08,8207.0,Consumer Durables
1378,799,IGG INC,3.83,-0.26%,-0.01,1383000.0,5298000.0,4488000000.0,18.60%,N/A,-0.43,2503.0,Technology Services
1379,8,PCCW LIMITED,3.90,0.52%,0.02,5576000.0,21746000.0,30009000000.0,-7.18%,N/A,-0.13,17400.0,Communications
1380,80,CHINA NEW ECONOMY FUND LIMITED,0.174,-1.14%,-0.002,12280000.0,2137000.0,232267000.0,-2.09%,N/A,-0.04,N/A,Miscellaneous
1381,8003,GREAT WORLD COMPANY HOLDINGS LTD.,0.440,11.39%,0.045,144000.0,63360.0,132109000.00000001,-18.37%,N/A,-0.18,N/A,Commercial Services
1382,8007,GLOBAL STRATEGIC GROUP LIMITED,0.365,4.29%,0.015,7270000.0,2654000.0,159551000.0,20.69%,N/A,-0.04,N/A,Technology Services
1383,8017,TRADEGO FINTECH LTD,0.395,6.76%,0.025,9156000.0,3617000.0,212750000.0,-42.58%,8.62,0.05,N/A,Technology Services
1384,8019,HAO WEN HOLDINGS LIMITED,0.208,0.00%,0.000,N/A,N/A,74063000.0,-61.48%,N/A,-0.17,N/A,Finance
1385,8021,WLS HOLDINGS LTD (BERMUDA),0.056,1.82%,0.001,1680000.0,94080.0,790191000.0,1.85%,N/A,-0.01,N/A,Industrial Services
1386,8026,CHINA BRILLIANT GLOBAL LTD,0.59,7.27%,0.04,6000.0,3540.0,801481000.0,111.54%,N/A,-0.03,N/A,Finance
1387,8031,ETS GROUP LIMITED,0.450,7.14%,0.030,22000.0,9900.0,117600000.0,61.54%,N/A,-0.02,N/A,Commercial Services
1388,8036,EBROKER GROUP LTD,0.085,2.41%,0.002,110000.0,9350.0,92769000.0,-2.35%,42.50,0.00,N/A,Technology Services
1389,8037,CHINA BIOTECH SERVICES HLDGS LTD,0.67,1.52%,0.01,465000.0,311550.0,635733000.0,-43.10%,2.50,0.27,N/A,Health Technology
1390,804,PINESTONE CAPITAL LTD,0.228,1.33%,0.003,525000.0,119700.0,91366000.0,-30.17%,N/A,-0.16,N/A,Finance
1391,8040,COOLPOINT INNONISM HOLDING LIMITED,0.55,0.00%,0.00,690000.0,379500.0,187000000.0,-3.51%,203.70,0.00,N/A,Consumer Durables
1392,8041,LUXEY INTL HLDGS L,0.260,-1.89%,-0.005,460000.0,119600.0,210078000.0,-1.85%,N/A,-0.02,N/A,Retail Trade
1393,8043,ATLINKS GROUP LTD,0.206,4.57%,0.009,30000.0,6180.0,78800000.0,23.13%,N/A,-0.02,N/A,Electronic Technology
1394,8049,JILIN PROVINCE HUINAN CHANGLONG BIO,1.26,-3.82%,-0.05,88000.0,110880.0,733927000.0,28.43%,3.15,0.40,N/A,Health Technology
1395,8051,CIRCUTECH INTERNATIONAL HLDGS LTD,5.00,6.61%,0.31,2600.0,13000.0,109904000.0,35.94%,21.62,0.23,N/A,Electronic Technology
1396,8052,LUK HING ENTERTAINMENT GP HLDGS LTD,0.178,0.00%,0.000,140000.0,24920.0,48795000.0,-75.05%,N/A,-0.13,N/A,Consumer Services
1397,8053,PIZU GROUP HOLDINGS LIMITED,0.365,4.29%,0.015,880000.0,321200.0,1235000000.0,-15.66%,12.54,0.03,1253.0,Process Industries
1398,8056,LIFE CONCEPTS HOLDINGS LTD (BERMUDA,0.199,-6.13%,-0.013,8750000.0,1741000.0,402438000.0,934.76%,N/A,-0.02,N/A,Consumer Services
1399,8059,GLORY FLAME HOLDINGS LTD,0.015,-11.76%,-0.002,35000.0,N/A,17180000.0,-29.17%,N/A,-0.01,N/A,Industrial Services
1400,806,VALUE PARTNERS GROUP LTD,2.74,0.74%,0.02,2569000.0,7039000.0,4967000000.0,8.59%,N/A,-0.30,N/A,Finance
1401,8060,GLOBAL LINK COMMUNICATIONS,0.056,12.00%,0.006,56000.0,3136.0,16318999.999999998,-50.50%,N/A,-0.04,N/A,Electronic Technology
1402,8063,GLOBAL MASTERMIND HOLDINGS LTD,0.065,0.00%,0.000,N/A,N/A,33202000.0,-45.83%,N/A,,N/A,Finance
1403,8066,PHOENITRON HOLDINGS LIMITED,0.048,0.00%,0.000,43000.0,2064.0,25217000.0,29.73%,N/A,-0.01,N/A,Electronic Technology
1404,8069,WWPKG HLDGS CO LTD,0.111,-2.63%,-0.003,2530000.0,280830.0,77588000.0,-56.31%,N/A,-0.01,N/A,Consumer Services
1405,8072,ROMA (META) GROUP LTD,0.057,14.00%,0.007,52500000.0,2993000.0,41247000.0,18.15%,N/A,-0.04,N/A,Commercial Services
1406,8079,WISDOMCOME GROUP HOLDINGS LTD,0.053,0.00%,0.000,1065000.0,56445.0,27488000.0,-50.28%,N/A,-0.15,N/A,Distribution Services
1407,8081,HANG TAI YUE GP HLDGS LTD,0.107,4.90%,0.005,20167000.0,2158000.0,525916000.00000006,-1.44%,50.95,0.00,N/A,Technology Services
1408,8082,SUNNY SIDE UP CULTURE HLDS LTD,0.033,0.00%,0.000,120000.0,3960.0,69169000.0,-44.07%,N/A,-0.03,N/A,Consumer Services
1409,8083,CHINA YOUZAN LTD,0.153,3.38%,0.005,18772000.0,2872000.0,2702000000.0,-1.33%,N/A,-0.02,1952.0,Technology Services
1410,8092,ITE(HLDGS),0.029,-3.33%,-0.001,308000.0,8932.0,27765000.0,-14.29%,5.58,0.01,N/A,Electronic Technology
1411,8093,MILLION STARS HOLDINGS LTD,0.120,-1.64%,-0.002,85000.0,10200.0,61976000.0,-76.48%,N/A,-0.18,N/A,Commercial Services
1412,8095,BEIJING BEIDA JADE BIRD UNIVERSAL S,0.500,28.21%,0.110,4107000.0,2053999.9999999998,590641000.0,-26.42%,1.05,0.48,N/A,Technology Services
1413,80992,LENOVO GROUP LIMITED,7.83,-0.38%,-0.03,108000.0,845640.0,103210000000.0,30.51%,9.07,1.06,77000.0,Electronic Technology
1414,81,CHINA OVERSEAS GRAND OCEANS GROUP L,3.61,1.40%,0.05,1179000.0,4256000.0,12671000000.0,1.97%,3.33,1.09,3061.0,Finance
1415,810,CHINA CASTSON 81 FINANCE CO LTD,1.18,2.61%,0.03,780000.0,920400.0,162637000.0,-74.22%,N/A,-0.20,N/A,Finance
1416,8103,HMVOD LTD,0.81,55.77%,0.29,7080000.0,5735000.0,56094000.0,-34.18%,N/A,-0.11,N/A,Consumer Services
1417,8107,VISION INTL HLDGS LTD,5.45,-6.36%,-0.37,46000.0,250700.0,759000000.0,3303.59%,111.22,0.05,N/A,Transportation
1418,8113,HI LEVEL TECHNOLOGY HOLDINGS LTD,0.133,-5.00%,-0.007,66992.0,8910.0,182776000.0,19.15%,N/A,-0.10,N/A,Distribution Services
1419,812,SOUTHWEST SECURITIES INTL SEC LTD,0.026,0.00%,0.000,1856000.0,48256.0,95208000.0,-25.71%,N/A,-0.07,N/A,Finance
1420,8120,CHINA DEMETER FINANCIAL INV LTD,0.129,-0.77%,-0.001,30000.0,3870.0,97877000.0,-10.86%,N/A,-0.03,N/A,Consumer Services
1421,8121,GUOEN HOLDINGS LTD,0.218,6.34%,0.013,118000.0,25724.0,34178000.0,-2.38%,N/A,-0.04,N/A,Commercial Services
1422,8125,ROYAL CENTURY RESOURCES HLDGS LTD,0.070,2.94%,0.002,8000.0,N/A,10661000.0,-60.23%,N/A,-0.16,N/A,Industrial Services
1423,8126,GA HOLDINGS,0.130,-7.14%,-0.010,12000.0,1560.0,65729000.0,-42.50%,2.37,0.05,N/A,Distribution Services
1424,813,SHIMAO GROUP HOLDINGS LTD,0.88,-2.22%,-0.02,21804000.0,19187000.0,3412000000.0,-79.64%,N/A,,N/A,Finance
1425,8131,ABC MULTIACTIVE LTD,0.041,-6.82%,-0.003,20000.0,N/A,19984000.0,-58.00%,N/A,-0.01,N/A,Technology Services
1426,8132,CENTURY ENERGY INTERNATIONAL HLDGS,0.121,-0.82%,-0.001,261500.0,31642.0,328725000.0,-38.21%,N/A,-0.01,N/A,Producer Manufacturing
1427,8133,SOLOMON WORLDWIDE HOLDINGS LTD,0.93,-7.00%,-0.07,61050.0,56777.0,37802000.0,-39.60%,N/A,-0.59,N/A,Non-Energy Minerals
1428,8136,IMS GROUP HLDGS LTD,0.033,0.00%,0.000,40000.0,1320.0,33000000.0,-42.11%,5.41,0.01,N/A,Distribution Services
1429,8137,HONBRIDGE HOLDINGS LIMITED,0.360,0.00%,0.000,452000.0,162720.0,3505000000.0,16.13%,N/A,-0.02,N/A,Producer Manufacturing
1430,8139,ZHEJIANG CHANGAN RENHENG TECH CO,1.17,-0.85%,-0.01,18500.0,21645.0,73632000.0,15.69%,29.77,0.04,N/A,Process Industries
1431,8140,BOSA TECHNOLOGY HLDGS LTD,0.095,7.95%,0.007,60000.0,5700.0,70400000.0,-20.00%,3.74,0.03,N/A,Non-Energy Minerals
1432,8143,GOOD FELLOW HEALTHCARE HOLDINGS LTD,0.043,2.38%,0.001,208000.0,8944.0,118366000.0,-33.33%,N/A,-0.00,N/A,Process Industries
1433,8147,MILLENNIUM PACIFIC GROUP HLDGS LTD,0.136,0.00%,0.000,N/A,N/A,14018000.0,-63.24%,N/A,-0.18,N/A,Electronic Technology
1434,8148,WUXI LIFE INTL HLDGS GP LTD,0.086,3.61%,0.003,640000.0,55040.0,105629000.0,388.24%,N/A,-0.02,N/A,Technology Services
1435,815,CHINA SILVER GROUP LIMITED,0.295,-3.28%,-0.010,1036000.0,305620.0,595995000.0,-19.74%,N/A,-0.07,N/A,Producer Manufacturing
1436,8153,JIADING INTERNATIONAL GRP HLDGS LTD,0.120,-2.44%,-0.003,1552000.0,186240.0,188000000.0,38.38%,N/A,-0.06,N/A,Producer Manufacturing
1437,8156,SINOPHARM TECH HOLDINGS LTD,0.010,0.00%,0.000,5342000.0,53420.0,45923000.0,-80.54%,N/A,-0.01,N/A,Consumer Services
1438,816,JINMAO PROPERTY SERVICES CO LTD,2.76,-0.36%,-0.01,330337.0,911730.0,2505000000.0,N/A,6.23,0.44,2614.0,Finance
1439,8160,GOLDWAY EDUCATION GP LTD,0.053,-10.17%,-0.006,288000.0,15264.0,43885000.0,19.99%,N/A,-0.00,N/A,Commercial Services
1440,8167,NEO TELEMEDIA LTD,0.047,0.00%,0.000,56000.0,2632.0,447543000.0,-54.81%,N/A,-0.01,N/A,Technology Services
1441,8168,AMASSE CAPITAL HLDGS LTD,0.185,-1.07%,-0.002,870000.0,160950.0,205700000.0,83.66%,N/A,-0.01,N/A,Commercial Services
1442,817,CHINA JINMAO HOLDINGS GROUP LIMITED,1.18,4.42%,0.05,44078000.0,52012000.0,15046000000.0,-29.42%,6.05,0.20,11534.0,Finance
1443,8178,CHINA INFORMATION TECHNOLOGY DEVELO,3.16,-11.48%,-0.41,333413.0,1054000.0,220502000.0,229.54%,N/A,-1.69,N/A,Technology Services
1444,8179,PALINDA GROUP HLDGS LTD,0.132,-1.49%,-0.002,278400.0,36749.0,133580000.00000001,51.82%,15.53,0.01,N/A,Consumer Non-Durables
1445,818,HI SUN TECHNOLOGY(CHINA) LTD,0.55,-6.78%,-0.04,847000.0,465850.0,1638000000.0,-35.16%,3.90,0.17,2782.0,Finance
1446,8187,JIMU GROUP LTD,0.225,0.00%,0.000,307000.0,69075.0,24378000.0,12.50%,N/A,-0.16,N/A,Consumer Non-Durables
1447,819,TIANNENG POWER INTERNATIONAL LTD,8.34,1.09%,0.09,1476000.0,12308000.0,9291000000.0,-4.07%,4.60,1.85,26971.0,Producer Manufacturing
1448,8195,LEGENDARY EDUCATION GROUP LTD,2.36,2.61%,0.06,1008999.9999999999,2380000.0,907814000.0,116.46%,29.72,0.08,N/A,Consumer Non-Durables
1449,8196,CHINA TIANYF HOLDINGS GROUP LTD,1.04,-11.86%,-0.14,6380000.0,6635000.0,351000000.0,-16.43%,N/A,-0.04,N/A,Industrial Services
1450,82,CRAZY SPORTS GROUP LTD,0.175,1.74%,0.003,1038999.9999999999,181790.0,778495000.0,-37.45%,44.87,0.00,N/A,Technology Services
1451,8200,SAU SAN TONG HLDGS (CAYMAN ISLAND),0.67,0.00%,0.00,N/A,N/A,52824000.0,-35.43%,N/A,-0.19,N/A,Consumer Non-Durables
1452,8201,PPS INTERNATIONAL (HLDGS) LTD,0.056,19.15%,0.009,140000.0,7840.0,25380000.0,-47.78%,11.67,0.00,1189.0,Commercial Services
1453,8217,LUEN WONG GROUP HOLDINGS LTD,0.190,0.00%,0.000,10000.0,1900.0,57353000.0,21.79%,N/A,-0.03,N/A,Industrial Services
1454,8219,HANVEY GROUP HLDGS LTD,0.315,10.53%,0.030,170000.0,53550.0,47850000.0,-57.97%,N/A,-0.07,N/A,Consumer Durables
1455,822,KA SHUI INTERNATIONAL HOLDINGS LTD,0.480,-1.03%,-0.005,95000.0,45600.0,433474000.0,-24.22%,5.73,0.08,3750.0,Producer Manufacturing
